user_id,product_id,category,views,clicks,add_to_cart,purchase,price_fcfa,competitor_price_fcfa,stock,timestamp
104,248,Food,2,0,0,0,92982.0,95169.0,849,2024-06-10 03:29:00
225,6,Electronics,5,2,2,2,98761.0,100182.0,264,2024-04-17 18:17:00
206,236,Home,2,1,0,0,23719.0,18782.0,859,2024-04-23 13:51:00
142,348,Beauty,8,2,1,0,147032.0,150399.0,784,2024-09-21 02:28:00
212,168,Electronics,4,3,3,1,91898.0,93805.0,287,2024-01-06 13:01:00
12,328,Home,8,1,0,0,145966.0,146681.0,373,2024-04-14 17:21:00
47,412,Fashion,5,2,1,1,120354.0,120013.0,662,2024-12-01 07:10:00
42,389,Fashion,3,0,0,0,135993.0,133467.0,426,2024-07-18 00:15:00
38,261,Home,2,0,0,0,88322.0,84752.0,885,2024-08-26 09:57:00
109,433,Food,2,2,1,0,22821.0,25340.0,868,2024-12-05 15:38:00
251,55,Fashion,6,2,2,1,7635.0,3973.0,448,2024-07-01 02:31:00
6,271,Food,3,0,0,0,112177.0,114725.0,663,2024-10-21 04:23:00
290,71,Fashion,5,4,4,0,66067.0,67286.0,819,2024-04-18 00:16:00
111,246,Electronics,6,2,0,0,20760.0,17084.0,71,2024-06-01 14:16:00
179,140,Sports,5,3,2,0,115105.0,111305.0,36,2024-03-03 06:42:00
205,225,Food,2,1,0,0,5067.0,7190.0,659,2024-04-30 21:57:00
126,392,Fashion,3,1,1,1,115620.0,115110.0,580,2024-11-02 06:16:00
191,177,Food,5,1,1,0,51934.0,52989.0,112,2024-04-13 18:03:00
255,208,Food,1,1,1,0,138287.0,136611.0,66,2024-01-11 13:04:00
141,104,Electronics,0,0,0,0,86135.0,84486.0,752,2024-08-19 12:10:00
108,279,Electronics,4,1,0,0,9353.0,12024.0,450,2024-09-16 23:34:00
3,9,Beauty,4,3,3,0,58112.0,56054.0,372,2024-01-11 22:48:00
283,181,Fashion,6,3,1,0,114507.0,117111.0,956,2024-12-24 02:18:00
169,87,Sports,6,1,0,0,75408.0,70638.0,648,2024-09-21 12:19:00
295,443,Fashion,5,3,1,1,60232.0,59279.0,472,2024-01-28 06:34:00
240,274,Fashion,4,1,0,0,45648.0,46438.0,722,2024-03-01 21:07:00
157,377,Home,2,0,0,0,140121.0,142111.0,428,2024-12-01 21:56:00
190,183,Beauty,3,2,1,0,142622.0,144133.0,949,2024-10-11 14:37:00
13,337,Fashion,7,4,3,0,109979.0,109915.0,136,2024-06-17 19:25:00
267,189,Food,4,1,1,0,66783.0,68781.0,16,2024-08-14 14:17:00
66,114,Food,1,0,0,0,121571.0,116588.0,823,2024-11-09 05:11:00
14,41,Food,4,0,0,0,112953.0,110105.0,541,2024-04-29 15:36:00
217,498,Electronics,6,3,0,0,78688.0,77164.0,840,2024-08-10 13:08:00
247,332,Home,6,1,0,0,43868.0,45655.0,233,2024-05-20 03:46:00
40,20,Beauty,2,1,1,0,109818.0,114126.0,946,2024-11-25 21:05:00
187,189,Food,1,0,0,0,141129.0,143865.0,481,2024-07-05 06:52:00
125,199,Electronics,3,0,0,0,108349.0,111479.0,444,2024-05-23 23:45:00
134,147,Electronics,3,0,0,0,107181.0,111859.0,764,2024-09-19 03:49:00
12,117,Beauty,5,1,0,0,54913.0,51237.0,833,2024-10-12 06:05:00
198,376,Beauty,6,1,0,0,18981.0,22814.0,578,2024-12-23 21:24:00
288,205,Sports,2,0,0,0,145467.0,142168.0,989,2024-02-25 15:22:00
94,477,Home,2,0,0,0,5752.0,6390.0,347,2024-01-05 03:40:00
284,88,Food,3,2,1,0,64754.0,68058.0,934,2024-10-29 22:39:00
30,345,Electronics,5,2,0,0,139721.0,138936.0,907,2024-04-08 02:44:00
289,410,Sports,5,3,2,0,28915.0,32281.0,424,2024-02-03 16:50:00
126,408,Home,5,1,0,0,40049.0,40333.0,859,2024-09-13 08:24:00
205,3,Home,2,0,0,0,47547.0,48175.0,614,2024-05-09 23:11:00
251,380,Sports,3,1,0,0,35377.0,33825.0,524,2024-02-26 14:48:00
135,384,Beauty,8,3,2,2,77712.0,74884.0,656,2024-09-16 12:37:00
281,97,Fashion,5,0,0,0,44893.0,45831.0,466,2024-07-23 10:52:00
59,269,Electronics,3,2,0,0,85803.0,81150.0,720,2024-08-29 20:47:00
300,417,Sports,7,1,0,0,19065.0,24061.0,609,2024-08-27 11:20:00
124,164,Sports,6,1,0,0,17613.0,18137.0,996,2024-07-20 11:20:00
9,163,Home,8,0,0,0,56012.0,60761.0,651,2024-09-11 01:01:00
112,307,Beauty,5,3,2,1,85253.0,86989.0,604,2024-07-10 23:47:00
141,1,Fashion,2,0,0,0,67244.0,64620.0,272,2024-11-02 00:13:00
99,138,Food,3,2,1,0,90422.0,86820.0,437,2024-05-21 18:13:00
130,6,Beauty,4,1,0,0,119276.0,117182.0,676,2024-01-07 04:35:00
168,287,Home,6,2,2,1,26259.0,22062.0,384,2024-01-17 04:43:00
189,123,Food,9,6,3,0,67598.0,65483.0,763,2024-02-06 23:54:00
152,464,Beauty,3,0,0,0,101682.0,98574.0,997,2024-05-26 13:38:00
203,275,Fashion,2,0,0,0,128300.0,123656.0,687,2024-11-10 10:50:00
142,306,Food,7,5,2,0,65335.0,67961.0,373,2024-02-16 23:53:00
33,231,Beauty,7,2,0,0,96269.0,92141.0,530,2024-03-14 10:12:00
54,303,Electronics,2,1,0,0,69103.0,73914.0,925,2024-01-17 11:00:00
72,118,Electronics,3,1,0,0,32729.0,34726.0,429,2024-06-16 03:52:00
257,327,Fashion,2,1,0,0,132243.0,128120.0,394,2024-04-10 16:17:00
260,41,Fashion,2,1,0,0,4999.0,8428.0,559,2024-09-28 09:35:00
200,122,Fashion,5,1,0,0,118823.0,117127.0,803,2024-10-19 02:57:00
140,111,Beauty,7,1,1,1,30162.0,31066.0,619,2024-01-21 11:40:00
250,131,Home,3,1,1,1,58245.0,56056.0,899,2024-10-01 06:16:00
139,107,Home,5,1,0,0,127988.0,129725.0,620,2024-08-27 06:55:00
240,194,Beauty,6,2,2,1,1716.0,6624.0,356,2024-09-05 14:01:00
44,99,Beauty,5,2,2,1,78724.0,77902.0,479,2024-01-15 01:37:00
97,124,Fashion,4,2,1,0,51714.0,55171.0,804,2024-06-14 05:41:00
105,448,Home,3,2,0,0,148030.0,147656.0,718,2024-06-18 17:55:00
71,89,Beauty,2,1,1,0,137440.0,135623.0,152,2024-12-02 06:29:00
21,495,Food,7,3,2,0,35582.0,34298.0,948,2024-08-20 18:22:00
127,66,Electronics,4,2,2,0,3412.0,4186.0,921,2024-06-01 08:51:00
159,142,Fashion,5,1,0,0,35234.0,34184.0,411,2024-11-24 07:13:00
56,198,Fashion,2,0,0,0,117022.0,118454.0,628,2024-12-17 14:08:00
61,283,Home,5,2,1,0,7627.0,4769.0,38,2024-12-12 04:38:00
93,179,Fashion,9,2,0,0,102006.0,99352.0,85,2024-01-04 16:15:00
119,220,Home,6,4,2,2,24847.0,21993.0,441,2024-10-16 02:24:00
17,153,Food,3,3,3,0,9781.0,13691.0,180,2024-01-04 12:56:00
253,442,Fashion,4,0,0,0,116409.0,112571.0,279,2024-11-04 16:36:00
100,180,Food,2,1,1,0,149421.0,150835.0,739,2024-09-16 12:46:00
69,317,Home,1,1,1,0,32624.0,30355.0,301,2024-12-11 02:52:00
76,491,Beauty,8,1,1,0,18144.0,14683.0,618,2024-07-24 00:49:00
211,190,Fashion,4,1,0,0,51165.0,55800.0,227,2024-03-06 17:11:00
292,294,Beauty,3,1,0,0,97542.0,97475.0,236,2024-03-15 10:21:00
171,193,Beauty,9,0,0,0,40440.0,40308.0,460,2024-08-09 04:49:00
159,13,Home,1,1,0,0,31588.0,28925.0,413,2024-11-13 21:11:00
220,398,Fashion,4,2,1,0,145054.0,148319.0,633,2024-01-22 10:27:00
72,430,Electronics,3,3,2,0,80244.0,84397.0,410,2024-06-27 04:43:00
260,389,Fashion,4,1,0,0,4804.0,2952.0,935,2024-02-26 06:58:00
154,25,Fashion,2,0,0,0,145740.0,149191.0,321,2024-08-05 05:49:00
45,287,Electronics,1,1,0,0,119718.0,124668.0,429,2024-11-23 15:16:00
88,283,Home,5,0,0,0,134680.0,135510.0,16,2024-03-29 12:57:00
134,185,Fashion,4,2,2,0,12378.0,8721.0,908,2024-03-31 00:46:00
107,158,Food,4,1,1,0,44493.0,48089.0,266,2024-07-22 08:42:00
136,179,Home,5,1,0,0,127152.0,125839.0,608,2024-06-19 20:35:00
240,407,Food,3,1,1,0,92099.0,87666.0,622,2024-04-08 17:29:00
199,134,Sports,4,3,3,2,64999.0,66586.0,589,2024-06-22 04:38:00
286,411,Electronics,2,1,0,0,38157.0,35117.0,124,2024-11-29 23:38:00
126,272,Beauty,7,1,1,0,112865.0,111066.0,687,2024-02-27 07:51:00
32,490,Electronics,1,0,0,0,55395.0,52796.0,708,2024-09-21 00:05:00
23,103,Fashion,3,1,1,0,71036.0,75469.0,773,2024-10-10 02:55:00
118,110,Fashion,5,2,0,0,3092.0,-35.0,313,2024-01-19 02:14:00
281,232,Sports,3,2,1,1,86395.0,88444.0,155,2024-05-14 12:52:00
45,69,Beauty,3,3,2,1,34565.0,34369.0,689,2024-05-17 08:59:00
63,209,Fashion,5,1,0,0,107730.0,106759.0,501,2024-12-14 02:34:00
220,151,Electronics,2,1,0,0,107392.0,108578.0,749,2024-07-15 14:27:00
207,123,Fashion,3,0,0,0,145993.0,141452.0,568,2024-05-01 23:36:00
24,447,Beauty,3,0,0,0,21026.0,17528.0,731,2024-08-31 02:33:00
10,300,Fashion,5,1,0,0,90576.0,89881.0,349,2024-10-17 08:29:00
181,92,Home,5,1,0,0,18823.0,14236.0,677,2024-03-12 20:36:00
225,107,Sports,6,0,0,0,40997.0,37469.0,786,2024-10-19 10:55:00
1,182,Fashion,1,1,0,0,23433.0,25645.0,59,2024-09-05 18:20:00
205,50,Home,5,2,0,0,117477.0,113840.0,945,2024-11-25 11:34:00
284,1,Sports,6,2,1,1,140302.0,141250.0,657,2024-08-28 23:37:00
99,72,Home,2,1,1,0,28207.0,26825.0,855,2024-04-19 00:36:00
286,215,Food,7,1,0,0,108600.0,106409.0,133,2024-07-13 17:15:00
269,246,Home,6,1,0,0,145866.0,142965.0,941,2024-03-31 19:41:00
121,33,Home,4,3,1,1,95154.0,99733.0,729,2024-09-16 07:28:00
122,26,Electronics,6,3,0,0,37254.0,35329.0,945,2024-11-24 16:43:00
256,53,Fashion,5,2,1,0,60993.0,64461.0,398,2024-07-07 00:39:00
209,349,Home,6,3,1,0,39204.0,37987.0,590,2024-10-07 23:36:00
81,450,Beauty,2,0,0,0,42212.0,42100.0,805,2024-03-09 11:05:00
98,249,Home,4,0,0,0,71273.0,70186.0,758,2024-03-27 07:51:00
240,252,Electronics,3,0,0,0,75156.0,74539.0,251,2024-07-28 11:25:00
275,485,Fashion,5,0,0,0,59096.0,60110.0,379,2024-11-08 05:10:00
227,478,Electronics,2,2,0,0,6352.0,8371.0,670,2024-08-14 20:04:00
297,336,Sports,3,1,1,0,10771.0,6405.0,994,2024-03-25 10:36:00
73,161,Home,5,2,2,0,16017.0,11329.0,252,2024-06-11 14:13:00
99,477,Electronics,4,3,2,1,108201.0,112249.0,380,2024-01-21 20:11:00
166,474,Food,4,0,0,0,2620.0,1703.0,123,2024-02-16 10:17:00
101,270,Beauty,5,0,0,0,122903.0,118613.0,990,2024-12-02 17:52:00
216,205,Electronics,3,1,0,0,69135.0,69766.0,674,2024-04-30 14:35:00
234,150,Sports,3,0,0,0,98028.0,101487.0,293,2024-03-18 13:47:00
176,20,Fashion,3,1,1,0,53080.0,55856.0,171,2024-05-02 15:30:00
165,382,Home,2,1,1,0,36947.0,33714.0,393,2024-07-09 00:22:00
121,302,Beauty,3,0,0,0,76698.0,72241.0,750,2024-03-15 10:09:00
247,105,Electronics,5,0,0,0,16050.0,12492.0,302,2024-09-04 09:25:00
255,266,Home,0,0,0,0,126873.0,129058.0,90,2024-05-26 17:53:00
74,99,Food,2,1,0,0,96804.0,92689.0,113,2024-08-04 21:21:00
186,207,Electronics,2,2,1,0,96003.0,98996.0,188,2024-08-10 18:41:00
98,83,Fashion,2,1,1,0,14445.0,15874.0,939,2024-08-16 01:55:00
2,455,Beauty,7,1,0,0,42640.0,37774.0,839,2024-01-08 15:51:00
118,162,Beauty,3,2,0,0,98229.0,94983.0,38,2024-11-01 06:08:00
48,131,Sports,5,2,2,0,61384.0,62527.0,398,2024-05-28 19:16:00
202,489,Beauty,9,1,0,0,60091.0,58149.0,447,2024-06-27 20:15:00
82,88,Electronics,5,2,0,0,11578.0,15252.0,872,2024-07-10 12:56:00
127,380,Sports,1,1,1,1,92786.0,90104.0,773,2024-01-27 05:18:00
18,165,Beauty,3,2,0,0,74121.0,76557.0,705,2024-03-10 19:33:00
139,280,Electronics,4,0,0,0,56667.0,56288.0,696,2024-05-31 04:52:00
262,397,Fashion,8,4,1,1,132641.0,131895.0,778,2024-05-18 19:53:00
278,294,Food,4,2,0,0,44657.0,48492.0,673,2024-10-31 15:50:00
37,227,Home,7,1,1,1,112875.0,113195.0,816,2024-05-31 15:06:00
142,143,Food,5,1,1,0,2563.0,5105.0,944,2024-06-12 08:45:00
242,480,Fashion,5,1,1,0,38841.0,36549.0,699,2024-04-01 05:23:00
112,43,Beauty,5,1,1,1,105681.0,102550.0,66,2024-01-26 03:38:00
40,384,Food,2,2,1,1,71573.0,73912.0,210,2024-09-27 19:29:00
267,285,Home,2,0,0,0,50929.0,48500.0,577,2024-07-25 20:11:00
88,117,Electronics,3,1,0,0,13869.0,10741.0,578,2024-11-03 01:24:00
154,438,Beauty,5,3,2,1,31628.0,31738.0,98,2024-04-20 01:11:00
101,62,Home,3,1,1,1,6599.0,3172.0,202,2024-06-05 07:56:00
56,193,Fashion,3,0,0,0,114950.0,110165.0,870,2024-05-04 03:26:00
25,84,Beauty,4,2,1,1,27909.0,25649.0,721,2024-07-04 08:54:00
118,351,Home,3,1,0,0,48182.0,51689.0,598,2024-09-19 04:48:00
288,68,Electronics,2,0,0,0,3591.0,4230.0,907,2024-09-23 23:58:00
277,139,Sports,5,1,0,0,113796.0,118224.0,938,2024-07-24 00:30:00
159,255,Food,3,2,2,0,11396.0,14209.0,935,2024-03-05 02:23:00
125,495,Sports,6,2,1,0,20822.0,25807.0,710,2024-02-12 12:03:00
226,392,Sports,5,1,0,0,14565.0,12915.0,818,2024-11-18 20:01:00
43,155,Home,4,0,0,0,29442.0,32552.0,737,2024-10-06 08:08:00
50,5,Fashion,4,3,1,0,138961.0,136128.0,49,2024-01-18 00:23:00
220,328,Sports,2,2,1,1,137360.0,134819.0,233,2024-10-20 05:03:00
216,420,Beauty,7,6,3,0,123868.0,128395.0,194,2024-08-07 00:58:00
17,195,Sports,1,1,1,0,120526.0,116509.0,318,2024-05-12 04:12:00
224,80,Fashion,6,2,1,0,137162.0,133094.0,843,2024-03-31 23:27:00
130,18,Fashion,5,0,0,0,131397.0,135404.0,952,2024-07-28 19:58:00
283,352,Food,1,0,0,0,125562.0,120900.0,465,2024-02-05 13:49:00
197,164,Electronics,6,3,2,1,46715.0,42452.0,878,2024-01-09 11:40:00
298,434,Sports,8,2,0,0,37973.0,40943.0,133,2024-04-12 11:54:00
58,431,Beauty,3,2,1,1,47353.0,44227.0,640,2024-05-08 07:15:00
161,285,Electronics,4,3,2,0,24167.0,21147.0,980,2024-05-09 11:04:00
82,369,Beauty,1,1,1,1,132884.0,128723.0,404,2024-11-01 07:49:00
145,86,Food,4,2,2,1,100397.0,103221.0,105,2024-09-20 23:06:00
74,489,Home,6,3,0,0,37949.0,35912.0,477,2024-05-28 00:41:00
168,175,Home,3,2,1,0,142540.0,143187.0,502,2024-02-17 00:39:00
140,127,Beauty,4,2,1,1,15870.0,20564.0,789,2024-11-28 23:42:00
189,490,Beauty,3,1,0,0,37825.0,39560.0,885,2024-06-26 22:37:00
149,79,Food,3,2,1,0,74206.0,69251.0,821,2024-06-29 23:59:00
84,371,Sports,6,3,0,0,16336.0,15002.0,280,2024-05-30 04:11:00
240,72,Home,8,4,1,0,22125.0,20985.0,38,2024-07-10 16:37:00
285,266,Beauty,1,0,0,0,118153.0,121436.0,991,2024-10-29 17:28:00
107,104,Beauty,3,2,2,1,64218.0,63676.0,115,2024-12-05 12:37:00
240,454,Home,4,3,0,0,36935.0,40169.0,75,2024-01-25 19:03:00
257,349,Fashion,6,4,0,0,70352.0,70052.0,750,2024-02-13 03:30:00
220,32,Sports,2,1,0,0,65610.0,70071.0,615,2024-07-31 19:00:00
260,355,Electronics,2,1,0,0,128212.0,127985.0,118,2024-03-26 16:59:00
20,157,Sports,3,1,0,0,120370.0,120413.0,441,2024-07-21 00:07:00
168,178,Beauty,5,3,3,1,68500.0,72081.0,913,2024-10-12 07:53:00
283,236,Electronics,7,6,4,3,36839.0,41356.0,911,2024-10-29 12:32:00
42,334,Beauty,4,1,0,0,5704.0,5439.0,243,2024-10-19 02:24:00
176,205,Electronics,3,0,0,0,21465.0,16805.0,576,2024-04-18 10:21:00
190,146,Electronics,8,2,0,0,134967.0,139778.0,716,2024-01-04 05:48:00
203,301,Home,2,0,0,0,3604.0,6067.0,462,2024-06-14 18:41:00
101,152,Sports,1,0,0,0,23713.0,23428.0,991,2024-12-02 04:09:00
211,70,Beauty,1,0,0,0,76239.0,73532.0,926,2024-07-24 08:19:00
180,315,Home,3,0,0,0,49235.0,51587.0,287,2024-01-06 14:15:00
168,34,Sports,6,1,0,0,30434.0,28423.0,908,2024-09-18 07:49:00
46,301,Electronics,5,3,2,0,91795.0,92426.0,676,2024-09-13 05:58:00
146,164,Electronics,10,2,2,1,76602.0,77426.0,638,2024-11-13 16:01:00
100,232,Beauty,3,3,2,1,107222.0,108709.0,420,2024-04-11 14:34:00
70,487,Food,6,0,0,0,99267.0,100874.0,867,2024-01-20 09:06:00
33,291,Beauty,4,2,0,0,142711.0,146376.0,378,2024-04-09 14:19:00
285,222,Food,5,3,3,1,82409.0,82091.0,76,2024-10-14 21:44:00
122,290,Beauty,3,1,1,1,121031.0,123162.0,640,2024-01-22 14:08:00
157,196,Beauty,4,2,2,1,34733.0,31635.0,939,2024-10-25 19:49:00
20,225,Electronics,2,1,0,0,127845.0,124230.0,424,2024-03-26 06:04:00
266,358,Beauty,4,1,1,0,137891.0,133216.0,14,2024-04-13 17:12:00
15,470,Home,6,3,0,0,110978.0,106280.0,863,2024-10-06 02:56:00
70,95,Food,1,1,0,0,25963.0,21890.0,679,2024-03-16 09:15:00
236,154,Beauty,3,0,0,0,104032.0,107317.0,45,2024-02-20 19:30:00
291,243,Electronics,4,1,1,0,131112.0,134143.0,42,2024-01-25 08:00:00
27,25,Food,1,0,0,0,66407.0,62207.0,143,2024-07-17 11:56:00
27,357,Fashion,2,2,0,0,113900.0,113140.0,479,2024-05-09 20:28:00
238,325,Electronics,4,0,0,0,136483.0,134528.0,164,2024-04-09 19:14:00
273,451,Electronics,8,3,3,0,115180.0,110736.0,449,2024-04-04 15:00:00
49,413,Fashion,5,3,2,0,108936.0,106902.0,754,2024-08-03 00:19:00
254,336,Sports,2,1,1,0,31159.0,34613.0,944,2024-05-11 22:12:00
256,310,Fashion,6,3,0,0,19409.0,18367.0,287,2024-09-23 08:28:00
64,16,Food,5,1,1,0,103432.0,104565.0,925,2024-11-09 05:53:00
91,81,Fashion,4,1,1,1,149715.0,150555.0,457,2024-01-23 12:33:00
9,461,Electronics,8,3,3,0,103496.0,100825.0,254,2024-06-10 12:31:00
184,237,Home,5,2,2,2,51543.0,47849.0,421,2024-10-28 01:27:00
151,246,Sports,3,2,0,0,137299.0,142284.0,189,2024-11-08 03:17:00
48,453,Electronics,3,1,1,1,58029.0,56492.0,26,2024-07-26 23:35:00
167,232,Food,6,2,1,0,56365.0,57560.0,220,2024-08-22 06:38:00
199,13,Fashion,3,1,1,0,129270.0,131320.0,509,2024-09-14 16:51:00
173,222,Fashion,7,4,3,1,142563.0,140268.0,414,2024-03-29 12:03:00
260,323,Sports,8,2,0,0,122214.0,118059.0,175,2024-02-21 02:36:00
198,260,Fashion,2,0,0,0,83667.0,79834.0,596,2024-06-11 21:35:00
254,158,Home,3,1,0,0,123694.0,119012.0,311,2024-09-16 22:12:00
134,316,Food,1,1,1,0,149956.0,147628.0,918,2024-04-20 09:44:00
90,300,Food,3,2,1,0,112429.0,110706.0,549,2024-06-25 15:05:00
242,420,Sports,9,4,2,1,101498.0,101528.0,797,2024-02-22 08:16:00
228,7,Sports,5,2,0,0,31283.0,34085.0,893,2024-04-14 16:02:00
22,125,Food,4,1,0,0,22513.0,23673.0,844,2024-07-05 12:20:00
183,406,Sports,3,1,1,0,55063.0,57510.0,30,2024-12-09 23:51:00
289,388,Home,3,0,0,0,107093.0,107223.0,836,2024-10-26 07:50:00
94,485,Home,1,0,0,0,122382.0,120440.0,923,2024-06-25 02:24:00
60,121,Home,3,1,0,0,68643.0,69538.0,537,2024-07-22 23:30:00
12,342,Fashion,3,0,0,0,101700.0,103051.0,157,2024-09-01 22:53:00
265,427,Beauty,5,3,1,0,64563.0,68152.0,788,2024-07-27 02:07:00
261,274,Sports,3,1,0,0,111074.0,109410.0,428,2024-08-25 23:46:00
270,22,Home,5,3,1,1,63980.0,65236.0,922,2024-04-27 01:52:00
114,304,Home,2,1,0,0,49109.0,52020.0,212,2024-11-02 19:50:00
94,155,Sports,1,0,0,0,115621.0,115501.0,294,2024-08-17 01:23:00
204,335,Fashion,3,2,0,0,94057.0,97202.0,65,2024-11-16 01:54:00
56,158,Home,1,0,0,0,120587.0,116863.0,789,2024-08-31 01:53:00
39,104,Beauty,2,0,0,0,81303.0,84794.0,110,2024-11-25 05:28:00
25,287,Food,5,3,1,0,8094.0,5862.0,883,2024-02-02 04:48:00
126,235,Sports,2,0,0,0,73554.0,76370.0,197,2024-06-15 07:06:00
189,125,Beauty,3,1,0,0,17969.0,19660.0,530,2024-03-22 13:25:00
257,135,Home,9,2,1,0,12390.0,12829.0,403,2024-06-24 14:22:00
154,142,Home,3,1,0,0,27320.0,24733.0,959,2024-01-25 01:41:00
108,29,Home,3,1,0,0,99052.0,101110.0,294,2024-02-24 16:06:00
25,160,Beauty,3,2,0,0,79505.0,81540.0,465,2024-05-07 13:34:00
3,408,Sports,5,3,2,0,88886.0,91710.0,6,2024-08-09 07:04:00
10,61,Food,6,3,1,0,107639.0,103673.0,842,2024-11-22 11:21:00
294,328,Home,4,3,2,0,19589.0,17007.0,43,2024-03-02 14:02:00
144,162,Fashion,3,2,1,0,108201.0,106864.0,522,2024-11-11 04:48:00
51,81,Beauty,3,0,0,0,99532.0,103787.0,376,2024-06-16 01:53:00
36,219,Fashion,5,3,1,1,15543.0,19068.0,393,2024-11-21 05:29:00
26,31,Sports,3,2,1,0,86753.0,87130.0,227,2024-02-13 19:40:00
239,288,Electronics,5,1,0,0,67266.0,65287.0,291,2024-07-26 04:07:00
11,305,Electronics,5,2,1,1,34995.0,31389.0,555,2024-11-13 12:36:00
35,103,Fashion,2,1,0,0,50412.0,45612.0,335,2024-11-19 19:37:00
212,486,Electronics,2,0,0,0,1442.0,1801.0,214,2024-05-10 10:43:00
236,117,Sports,1,0,0,0,9561.0,11468.0,456,2024-10-17 13:09:00
77,58,Food,3,2,0,0,136359.0,140489.0,715,2024-08-03 07:42:00
17,414,Food,3,3,1,0,146523.0,144050.0,774,2024-06-08 10:53:00
118,484,Fashion,1,1,0,0,85501.0,87399.0,526,2024-02-28 03:29:00
23,233,Fashion,6,1,0,0,4463.0,3905.0,769,2024-09-07 15:19:00
117,217,Food,9,3,1,0,104944.0,109795.0,177,2024-02-11 03:38:00
133,420,Sports,1,0,0,0,139635.0,134672.0,313,2024-04-09 14:37:00
239,362,Fashion,4,1,0,0,127572.0,129440.0,673,2024-01-16 20:07:00
274,250,Electronics,5,2,1,1,17932.0,14741.0,148,2024-11-10 09:41:00
203,75,Home,3,1,0,0,63737.0,65144.0,805,2024-06-01 02:42:00
28,230,Sports,4,0,0,0,47458.0,48615.0,236,2024-06-28 11:10:00
219,92,Electronics,5,1,1,1,73414.0,77177.0,947,2024-08-15 15:15:00
10,498,Electronics,4,2,1,0,137194.0,136444.0,563,2024-03-07 08:10:00
210,119,Fashion,6,2,1,0,147812.0,147526.0,407,2024-02-15 00:26:00
165,443,Beauty,6,1,0,0,83663.0,83131.0,258,2024-06-26 22:56:00
45,398,Fashion,5,2,1,0,147839.0,152274.0,323,2024-01-04 10:19:00
170,441,Beauty,2,0,0,0,50220.0,47254.0,946,2024-05-13 05:17:00
126,407,Home,2,1,0,0,9584.0,12806.0,480,2024-08-29 17:33:00
120,499,Food,5,4,3,2,99954.0,104636.0,899,2024-04-02 11:09:00
196,186,Home,2,0,0,0,56800.0,59852.0,265,2024-06-22 08:40:00
100,360,Home,7,1,1,0,99818.0,97482.0,220,2024-09-16 11:10:00
170,315,Home,7,2,0,0,138648.0,135347.0,525,2024-09-17 09:17:00
92,246,Electronics,4,0,0,0,100768.0,103614.0,426,2024-02-26 13:03:00
283,330,Home,3,0,0,0,29437.0,29785.0,780,2024-08-13 22:59:00
51,165,Fashion,2,0,0,0,91745.0,93819.0,199,2024-03-26 12:50:00
149,308,Fashion,4,0,0,0,64145.0,62003.0,247,2024-08-21 01:41:00
253,434,Sports,6,3,2,1,107767.0,111755.0,332,2024-08-31 08:17:00
96,378,Fashion,6,2,1,0,67731.0,72386.0,124,2024-06-05 16:22:00
185,387,Fashion,6,2,2,0,110793.0,112833.0,963,2024-11-30 08:01:00
81,27,Beauty,4,1,1,0,12062.0,13945.0,620,2024-04-10 22:27:00
232,95,Fashion,4,2,0,0,3018.0,3403.0,980,2024-04-18 13:24:00
127,11,Home,1,0,0,0,98222.0,99614.0,488,2024-09-24 03:02:00
27,204,Food,5,2,0,0,81868.0,77921.0,950,2024-03-19 09:46:00
28,397,Fashion,5,3,1,0,137179.0,139179.0,788,2024-07-09 08:40:00
88,97,Sports,2,0,0,0,56278.0,56252.0,511,2024-09-18 02:21:00
282,107,Beauty,5,0,0,0,67831.0,70956.0,432,2024-11-28 14:46:00
290,482,Fashion,3,1,1,0,6047.0,5416.0,659,2024-08-29 17:37:00
41,448,Beauty,4,3,1,0,46429.0,43490.0,982,2024-10-08 04:13:00
70,180,Electronics,7,1,0,0,50615.0,48249.0,867,2024-03-22 06:28:00
299,344,Electronics,8,4,1,0,96009.0,97638.0,508,2024-09-15 23:53:00
253,261,Beauty,2,0,0,0,133744.0,138464.0,488,2024-03-01 05:26:00
298,81,Beauty,5,0,0,0,146642.0,149741.0,103,2024-04-30 23:30:00
41,346,Electronics,6,5,3,0,145036.0,140677.0,348,2024-04-28 04:39:00
198,22,Beauty,3,0,0,0,4832.0,3867.0,867,2024-05-30 13:33:00
244,107,Sports,3,2,1,1,17506.0,18559.0,310,2024-12-03 11:30:00
102,435,Home,4,1,1,1,27882.0,27451.0,695,2024-07-10 02:21:00
50,492,Sports,3,0,0,0,101928.0,102716.0,456,2024-10-06 15:49:00
132,119,Electronics,6,3,3,1,42879.0,38411.0,134,2024-08-06 09:02:00
208,473,Food,2,1,1,1,59595.0,59550.0,596,2024-05-26 05:52:00
191,394,Electronics,3,1,1,0,107035.0,106435.0,545,2024-11-20 07:25:00
233,347,Electronics,4,3,2,0,84936.0,83846.0,390,2024-11-06 21:05:00
13,368,Food,2,1,0,0,104421.0,102639.0,682,2024-10-09 00:12:00
248,30,Electronics,3,2,2,0,42112.0,38229.0,303,2024-10-19 16:55:00
155,113,Food,5,1,0,0,134188.0,130646.0,802,2024-11-30 01:32:00
156,283,Home,2,1,0,0,96732.0,100916.0,248,2024-07-07 19:03:00
197,447,Fashion,2,2,1,0,83844.0,87045.0,638,2024-12-21 21:27:00
